subr_numb,cust_numb,telp_type,subr_stts,subr_type,sms_lang,ivr_lang,ussd_lang,comp_code,grup_code,blpd_code,cc_lang,last_chng_dttm,frst_swon_dttm,swon_dttm,swon_resn_code,card_numb
66812233128,52346445,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233138,52346446,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233148,52346447,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233158,52346448,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233168,52346449,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233178,52346450,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233188,52346451,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233198,52346452,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233208,52346453,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233218,52346454,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233228,52346455,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233238,52346456,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233248,52346457,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233258,52346458,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233268,52346459,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233278,52346460,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233288,52346461,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233298,52346462,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233308,52346463,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233318,52346464,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233328,52346465,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233338,52346466,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233348,52346467,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233358,52346468,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233368,52346469,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233378,52346470,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233388,52346471,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233398,52346472,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233408,52346473,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233418,52346474,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233428,52346475,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233438,52346476,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233448,52346477,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233458,52346478,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233468,52346479,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233478,52346480,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233488,52346481,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233498,52346482,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233508,52346483,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233518,52346484,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233528,52346485,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233538,52346486,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233548,52346487,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233558,52346488,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233568,52346489,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233578,52346490,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233588,52346491,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233598,52346492,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233608,52346493,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233618,52346494,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233628,52346495,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233638,52346496,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233648,52346497,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233658,52346498,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233668,52346499,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233678,52346500,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233688,52346501,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233698,52346502,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233708,52346503,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233718,52346504,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233728,52346505,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233738,52346506,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233748,52346507,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233758,52346508,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233768,52346509,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233778,52346510,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233788,52346511,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233798,52346512,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233808,52346513,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233818,52346514,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233828,52346515,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233838,52346516,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233848,52346517,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233858,52346518,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233868,52346519,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233878,52346520,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233888,52346521,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233898,52346522,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233908,52346523,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233918,52346524,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233928,52346525,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233938,52346526,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233948,52346527,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233958,52346528,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233968,52346529,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233978,52346530,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233988,52346531,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233998,52346532,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234008,52346533,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234018,52346534,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234028,52346535,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234038,52346536,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234048,52346537,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234058,52346538,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234068,52346539,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234078,52346540,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234088,52346541,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234098,52346542,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234108,52346543,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234118,52346544,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234128,52346545,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234138,52346546,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234148,52346547,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234158,52346548,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234168,52346549,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234178,52346550,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234188,52346551,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234198,52346552,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234208,52346553,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234218,52346554,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234228,52346555,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234238,52346556,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234248,52346557,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234258,52346558,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234268,52346559,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234278,52346560,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234288,52346561,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234298,52346562,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234308,52346563,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234318,52346564,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234328,52346565,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234338,52346566,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234348,52346567,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234358,52346568,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234368,52346569,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234378,52346570,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234388,52346571,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234398,52346572,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234408,52346573,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234418,52346574,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234428,52346575,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234438,52346576,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234448,52346577,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234458,52346578,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234468,52346579,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234478,52346580,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234488,52346581,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234498,52346582,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234508,52346583,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234518,52346584,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234528,52346585,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234538,52346586,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234548,52346587,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234558,52346588,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234568,52346589,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234578,52346590,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234588,52346591,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234598,52346592,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234608,52346593,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234618,52346594,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234628,52346595,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234638,52346596,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234648,52346597,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234658,52346598,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234668,52346599,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234678,52346600,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234688,52346601,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234698,52346602,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234708,52346603,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234718,52346604,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234728,52346605,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234738,52346606,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234748,52346607,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234758,52346608,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234768,52346609,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234778,52346610,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234788,52346611,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234798,52346612,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234808,52346613,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234818,52346614,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234828,52346615,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234838,52346616,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234848,52346617,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234858,52346618,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234868,52346619,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234878,52346620,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234888,52346621,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234898,52346622,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234908,52346623,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234918,52346624,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234928,52346625,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234938,52346626,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234948,52346627,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234958,52346628,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234968,52346629,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234978,52346630,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234988,52346631,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812234998,52346632,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235008,52346633,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235018,52346634,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235028,52346635,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235038,52346636,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235048,52346637,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235058,52346638,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235068,52346639,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235078,52346640,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235088,52346641,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235098,52346642,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235108,52346643,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235118,52346644,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235128,52346645,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235138,52346646,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235148,52346647,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235158,52346648,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235168,52346649,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235178,52346650,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235188,52346651,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235198,52346652,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235208,52346653,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235218,52346654,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235228,52346655,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235238,52346656,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235248,52346657,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235258,52346658,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235268,52346659,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235278,52346660,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235288,52346661,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235298,52346662,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235308,52346663,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235318,52346664,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235328,52346665,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235338,52346666,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235348,52346667,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235358,52346668,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235368,52346669,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235378,52346670,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235388,52346671,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235398,52346672,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235408,52346673,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235418,52346674,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235428,52346675,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235438,52346676,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235448,52346677,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235458,52346678,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235468,52346679,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235478,52346680,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235488,52346681,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235498,52346682,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235508,52346683,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235518,52346684,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235528,52346685,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235538,52346686,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235548,52346687,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235558,52346688,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235568,52346689,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235578,52346690,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235588,52346691,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235598,52346692,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235608,52346693,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235618,52346694,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235628,52346695,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235638,52346696,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235648,52346697,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235658,52346698,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235668,52346699,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235678,52346700,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235688,52346701,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235698,52346702,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235708,52346703,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235718,52346704,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235728,52346705,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235738,52346706,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235748,52346707,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235758,52346708,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235768,52346709,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235778,52346710,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235788,52346711,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235798,52346712,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235808,52346713,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235818,52346714,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235828,52346715,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235838,52346716,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235848,52346717,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235858,52346718,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235868,52346719,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235878,52346720,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235888,52346721,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235898,52346722,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235908,52346723,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235918,52346724,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235928,52346725,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235938,52346726,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235948,52346727,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235958,52346728,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235968,52346729,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235978,52346730,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235988,52346731,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812235998,52346732,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236008,52346733,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236018,52346734,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236028,52346735,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236038,52346736,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236048,52346737,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236058,52346738,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236068,52346739,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236078,52346740,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236088,52346741,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236098,52346742,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236108,52346743,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236118,52346744,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236128,52346745,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236138,52346746,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236148,52346747,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236158,52346748,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236168,52346749,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236178,52346750,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236188,52346751,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236198,52346752,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236208,52346753,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236218,52346754,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236228,52346755,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236238,52346756,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236248,52346757,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236258,52346758,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236268,52346759,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236278,52346760,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236288,52346761,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236298,52346762,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236308,52346763,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236318,52346764,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236328,52346765,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236338,52346766,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236348,52346767,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236358,52346768,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236368,52346769,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236378,52346770,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236388,52346771,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236398,52346772,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236408,52346773,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236418,52346774,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236428,52346775,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236438,52346776,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236448,52346777,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236458,52346778,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236468,52346779,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236478,52346780,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236488,52346781,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236498,52346782,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
